{ID: 582028370315243520, Place: None, User Location: Chennai, India}
{ID: 582042291348500480, Place: {u'full_name': u'Egmore Nungambakkam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/4ad0fa6d89777d40.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1851996, 13.0417174], [80.1851996, 13.091511], [80.2712123, 13.091511], [80.2712123, 13.0417174]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4ad0fa6d89777d40', u'name': u'Egmore Nungambakkam'}, User Location: Chennai, India}

{ID: 582042395539206144, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: Vijay Raja's Apex, Chennai}

{ID: 582042437113159680, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582042586128326656, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582042794367168513, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582043264015990784, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582043569315147777, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582043761699491840, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582044045691658242, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582044499762749440, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582044509241880577, Place: {u'full_name': u'Perambur Purasavakam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5db3a8824a6d3205.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1934237, 13.080055], [80.1934237, 13.1293472], [80.2724855, 13.1293472], [80.2724855, 13.080055]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5db3a8824a6d3205', u'name': u'Perambur Purasavakam'}, User Location: Chennai}

{ID: 582045213419421697, Place: {u'full_name': u'Egmore Nungambakkam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/4ad0fa6d89777d40.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1851996, 13.0417174], [80.1851996, 13.091511], [80.2712123, 13.091511], [80.2712123, 13.0417174]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4ad0fa6d89777d40', u'name': u'Egmore Nungambakkam'}, User Location: }

{ID: 582045602508201984, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582045642207309824, Place: None, User Location: Coimbatore,Tamil Nadu,India}

{ID: 582046025772236800, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: }

{ID: 582046355520016384, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582046470859329536, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: Chennai}

{ID: 582046917221203968, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location:  Chennai}

{ID: 582047188005429248, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582047592684515328, Place: {u'full_name': u'Tiruvallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6a236b3432e4837b.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.7338513, 12.9464399], [79.7338513, 13.3154946], [80.118571, 13.3154946], [80.118571, 12.9464399]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6a236b3432e4837b', u'name': u'Tiruvallur'}, User Location: Tiruvallur, Tamil Nadu}

{ID: 582047940144852992, Place: None, User Location: Tamil Nadu, India}

{ID: 582048531554291712, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582048798043611136, Place: {u'full_name': u'Vaniyambadi, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/3b781dfba653a933.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.4693301, 12.4477326], [78.4693301, 12.9092084], [78.9174862, 12.9092084], [78.9174862, 12.4477326]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'3b781dfba653a933', u'name': u'Vaniyambadi'}, User Location: Ambur}

{ID: 582048933280505857, Place: {u'full_name': u'Tiruvallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6a236b3432e4837b.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.7338513, 12.9464399], [79.7338513, 13.3154946], [80.118571, 13.3154946], [80.118571, 12.9464399]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6a236b3432e4837b', u'name': u'Tiruvallur'}, User Location: Tiruvallur, Tamil Nadu}

{ID: 582049401255763968, Place: {u'full_name': u'Egmore Nungambakkam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/4ad0fa6d89777d40.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1851996, 13.0417174], [80.1851996, 13.091511], [80.2712123, 13.091511], [80.2712123, 13.0417174]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4ad0fa6d89777d40', u'name': u'Egmore Nungambakkam'}, User Location: }

{ID: 582051030977761280, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582052300866351104, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: India}

{ID: 582052346420580353, Place: {u'full_name': u'Chidambaram, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6ec788061230d1aa.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.6772895, 11.3755378], [79.6772895, 11.4173977], [79.7211262, 11.4173977], [79.7211262, 11.3755378]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6ec788061230d1aa', u'name': u'Chidambaram'}, User Location: Chidambaram,TN}

{ID: 582052559633805313, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: }

{ID: 582052570635501568, Place: {u'full_name': u'Egmore Nungambakkam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/4ad0fa6d89777d40.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1851996, 13.0417174], [80.1851996, 13.091511], [80.2712123, 13.091511], [80.2712123, 13.0417174]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4ad0fa6d89777d40', u'name': u'Egmore Nungambakkam'}, User Location: }

{ID: 582053285613432832, Place: {u'full_name': u'Mylapore Tiruvallike, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/03b7ea94ef68e9d7.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.2348852, 12.970918], [80.2348852, 13.0778711], [80.288726, 13.0778711], [80.288726, 12.970918]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'03b7ea94ef68e9d7', u'name': u'Mylapore Tiruvallike'}, User Location: Chennai, India}

{ID: 582054949715996672, Place: None, User Location: Tamil Nadu, India}

{ID: 582057375919566848, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: Chennai}

{ID: 582058181783777280, Place: {u'full_name': u'Perambur Purasavakam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5db3a8824a6d3205.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1934237, 13.080055], [80.1934237, 13.1293472], [80.2724855, 13.1293472], [80.2724855, 13.080055]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5db3a8824a6d3205', u'name': u'Perambur Purasavakam'}, User Location: Chennai }

{ID: 582061278530707456, Place: None, User Location: Tamil Nadu, India}

{ID: 582062063394013184, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: Jaipur, India}

{ID: 582063198100197376, Place: {u'full_name': u'Mylapore Tiruvallike, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/03b7ea94ef68e9d7.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.2348852, 12.970918], [80.2348852, 13.0778711], [80.288726, 13.0778711], [80.288726, 12.970918]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'03b7ea94ef68e9d7', u'name': u'Mylapore Tiruvallike'}, User Location: Chennai, India}

{ID: 582064325021425665, Place: {u'full_name': u'Tamil Nadu, India', u'url': u'https://api.twitter.com/1.1/geo/id/4e61e76e6c68fcdf.json', u'country': u'India', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.2331007, 8.0774475], [76.2331007, 13.5604201], [80.3463054, 13.5604201], [80.3463054, 8.0774475]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4e61e76e6c68fcdf', u'name': u'Tamil Nadu'}, User Location: Chennai,TN-INDIA}

{ID: 582066052831453184, Place: {u'full_name': u'Ambur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/46f0180cb5d9fd0a.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.6867732, 12.7388932], [78.6867732, 12.8238837], [78.746738, 12.8238837], [78.746738, 12.7388932]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'46f0180cb5d9fd0a', u'name': u'Ambur'}, User Location: Chennai}

{ID: 582066072074915843, Place: {u'full_name': u'Jayankondam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/170e2aef563d9965.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.3582396, 11.2035674], [79.3582396, 11.2191874], [79.3723764, 11.2191874], [79.3723764, 11.2035674]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'170e2aef563d9965', u'name': u'Jayankondam'}, User Location: jayankondam}

{ID: 582066898696728576, Place: None, User Location: Chennai, Tamil Nadu, India.}

{ID: 582068714557739008, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: Nuremberg, Germany}

{ID: 582069352322588673, Place: {u'full_name': u'Egmore Nungambakkam, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/4ad0fa6d89777d40.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1851996, 13.0417174], [80.1851996, 13.091511], [80.2712123, 13.091511], [80.2712123, 13.0417174]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4ad0fa6d89777d40', u'name': u'Egmore Nungambakkam'}, User Location: India}

{ID: 582070853577277440, Place: {u'full_name': u'Sriperumbudur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/433606e43d277178.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.742551, 12.7844446], [79.742551, 13.142529], [80.185192, 13.142529], [80.185192, 12.7844446]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'433606e43d277178', u'name': u'Sriperumbudur'}, User Location: Chennai, Tamil Nadu, India}

{ID: 582070862708273153, Place: {u'full_name': u'Erode, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/0a05d71dc98412d9.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[77.6144577, 11.0214129], [77.6144577, 11.4581607], [77.9322718, 11.4581607], [77.9322718, 11.0214129]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'0a05d71dc98412d9', u'name': u'Erode'}, User Location: 18amohanur road,namakkal}

{ID: 582071759353970688, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: Nuremberg, Germany}

{ID: 582071776886202368, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: Jaipur, India}

{ID: 582072079354347520, Place: None, User Location: Tamil Nadu, India}

{ID: 582072511757561856, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: pondicherry | chennai}

{ID: 582073430423433217, Place: {u'full_name': u'Vaniyambadi, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/3b781dfba653a933.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.4693301, 12.4477326], [78.4693301, 12.9092084], [78.9174862, 12.9092084], [78.9174862, 12.4477326]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'3b781dfba653a933', u'name': u'Vaniyambadi'}, User Location: Ambur}

{ID: 582074546896928768, Place: {u'full_name': u'Mylapore Tiruvallike, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/03b7ea94ef68e9d7.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.2348852, 12.970918], [80.2348852, 13.0778711], [80.288726, 13.0778711], [80.288726, 12.970918]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'03b7ea94ef68e9d7', u'name': u'Mylapore Tiruvallike'}, User Location: Chennai, India}

{ID: 582076545826619392, Place: None, User Location: Tamil Nadu, India}

{ID: 582077363476779008, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: }

{ID: 582077708642865152, Place: {u'full_name': u'Mahabalipuram, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2334f30d439ee6bf.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1673316, 12.592631], [80.1673316, 12.6561512], [80.2077868, 12.6561512], [80.2077868, 12.592631]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2334f30d439ee6bf', u'name': u'Mahabalipuram'}, User Location: Mahabalipuram, Chennai, TN}

{ID: 582078898688507904, Place: {u'full_name': u'Tamil Nadu, India', u'url': u'https://api.twitter.com/1.1/geo/id/4e61e76e6c68fcdf.json', u'country': u'India', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.2331007, 8.0774475], [76.2331007, 13.5604201], [80.3463054, 13.5604201], [80.3463054, 8.0774475]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'4e61e76e6c68fcdf', u'name': u'Tamil Nadu'}, User Location: Earth}

{ID: 582080339616526336, Place: {u'full_name': u'Ambur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/46f0180cb5d9fd0a.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.6867732, 12.7388932], [78.6867732, 12.8238837], [78.746738, 12.8238837], [78.746738, 12.7388932]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'46f0180cb5d9fd0a', u'name': u'Ambur'}, User Location: Chennai}

{ID: 582081072948641792, Place: {u'full_name': u'Kanchipuram, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/607398d3dd9a949e.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.559675, 12.6998001], [79.559675, 12.9934401], [79.9116234, 12.9934401], [79.9116234, 12.6998001]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'607398d3dd9a949e', u'name': u'Kanchipuram'}, User Location: Mumbai}

{ID: 582081500927012864, Place: {u'full_name': u'Fort Tondiarpet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/236fe7c43d9dc36d.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.242499, 13.0653565], [80.242499, 13.1478063], [80.3058759, 13.1478063], [80.3058759, 13.0653565]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'236fe7c43d9dc36d', u'name': u'Fort Tondiarpet'}, User Location: india}

{ID: 582081763268132864, Place: {u'full_name': u'Coimbatore, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5446838227498f51.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.657719, 10.8079501], [76.657719, 11.2372976], [77.1004649, 11.2372976], [77.1004649, 10.8079501]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5446838227498f51', u'name': u'Coimbatore'}, User Location: coimbatore }

{ID: 582082591437656064, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: Chennai}

{ID: 582083617007898625, Place: None, User Location: Chennai,Tamil Nadu,India}

{ID: 582084132034867201, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: India}

