{ID: 582028212244361216, Place: None, User Location: Mumbai, India}
{ID: 582109314661228544, Place: None, User Location: Mumbai, Maharashtra, India}
{ID: 582041176049463296, Place: None, User Location: India,Mumbai}
{ID: 582041391200501760, Place: None, User Location: India,Mumbai}
{ID: 582096599242801152, Place: None, User Location: India,Mumbai}
{ID: 582108334943162369, Place: None, User Location: India,Mumbai}
{ID: 582037483363266560, Place: None, User Location: Mumbai, India.}
{ID: 582039383605321728, Place: None, User Location: Mumbai, India.}
{ID: 582045869173653504, Place: None, User Location: Mumbai, India.}
{ID: 582045869186232320, Place: None, User Location: Mumbai, India.}
{ID: 582062568409313280, Place: None, User Location: Mumbai, India.}
{ID: 582086495864930304, Place: None, User Location: Mumbai, India.}
{ID: 582107120897650688, Place: None, User Location: Mumbai, India.}
{ID: 582109007243968512, Place: None, User Location: Mumbai, India.}
{ID: 582109942716366848, Place: None, User Location: Mumbai, India.}
{ID: 582029049486176257, Place: None, User Location: Nagpur,India}
{ID: 582031810378350592, Place: None, User Location: Nagpur,India}
{ID: 582036372640280576, Place: None, User Location: Nagpur,India}
{ID: 582036986241806337, Place: None, User Location: Nagpur,India}
{ID: 582039449141309440, Place: None, User Location: Nagpur,India}
{ID: 582045835480825857, Place: None, User Location: Nagpur,India}
{ID: 582085748796469248, Place: None, User Location: Nagpur,India}
{ID: 582094002440134656, Place: None, User Location: Nagpur,India}
{ID: 582109367996063744, Place: None, User Location: Nagpur,India}
{ID: 582037971076923393, Place: None, User Location: Mumbai India}
{ID: 582042523998138370, Place: None, User Location: Mumbai India}
{ID: 582045144922218496, Place: None, User Location: Mumbai India}
{ID: 582053227798999040, Place: None, User Location: Mumbai India}
{ID: 582057879764512768, Place: None, User Location: Mumbai India}
{ID: 582059616676093952, Place: None, User Location: Mumbai India}
{ID: 582060024446386176, Place: None, User Location: Mumbai India}
{ID: 582061460542464000, Place: None, User Location: Mumbai India}
{ID: 582062065327546368, Place: None, User Location: Mumbai India}
{ID: 582062945888174081, Place: None, User Location: Mumbai India}
{ID: 582067168507863040, Place: None, User Location: Mumbai India}
{ID: 582069756137631744, Place: None, User Location: Mumbai India}
{ID: 582071993198989312, Place: None, User Location: Mumbai India}
{ID: 582080331429203968, Place: None, User Location: Mumbai India}
{ID: 582081101830561793, Place: None, User Location: Mumbai India}
{ID: 582081296173694976, Place: None, User Location: Mumbai India}
{ID: 582083629863448576, Place: None, User Location: Mumbai India}
{ID: 582083740085551104, Place: None, User Location: Mumbai India}
{ID: 582084262381240320, Place: None, User Location: Mumbai India}
{ID: 582084515096465408, Place: None, User Location: Mumbai India}
{ID: 582084654125158400, Place: None, User Location: Mumbai India}
{ID: 582084660777254912, Place: None, User Location: Mumbai India}
{ID: 582084713004687360, Place: None, User Location: Mumbai India}
{ID: 582084830843641857, Place: None, User Location: Mumbai India}
{ID: 582085019428003842, Place: None, User Location: Mumbai India}
{ID: 582086413274865664, Place: None, User Location: Mumbai India}
{ID: 582086565016424448, Place: None, User Location: Mumbai India}
{ID: 582086620205035520, Place: None, User Location: Mumbai India}
{ID: 582086923734237185, Place: None, User Location: Mumbai India}
{ID: 582087010082385920, Place: None, User Location: Mumbai India}
{ID: 582087027711086592, Place: None, User Location: Mumbai India}
{ID: 582095535634419712, Place: None, User Location: Mumbai India}
{ID: 582107622007926784, Place: None, User Location: Mumbai India}
{ID: 582108476333146112, Place: None, User Location: Mumbai India}
{ID: 582028120938565635, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: MUMBAIKAR AND PROUD}
{ID: 582028467677503488, Place: None, User Location: Mumbai|Pune,India}
{ID: 582033474883735552, Place: {u'full_name': u'Uttar Pradesh, India', u'url': u'https://api.twitter.com/1.1/geo/id/133eafffa4b1ca86.json', u'country': u'India', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[77.0962362, 23.8719407], [77.0962362, 30.4075762], [84.6388734, 30.4075762], [84.6388734, 23.8719407]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'133eafffa4b1ca86', u'name': u'Uttar Pradesh'}, User Location: mumbai}

{ID: 582035376195313664, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: mumbai}

{ID: 582037441839677440, Place: None, User Location: mumbai India}

{ID: 582038324455444480, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: mumbai}

{ID: 582041391599001600, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: mumbai}

{ID: 582045529854517248, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: mumbai}

{ID: 582045786449395712, Place: {u'full_name': u'New Delhi, Delhi', u'url': u'https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.8425202, 28.3976574], [76.8425202, 28.8793215], [77.3476518, 28.8793215], [77.3476518, 28.3976574]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'317fcc4b21a604d5', u'name': u'New Delhi'}, User Location: mumbai, new delhi}

{ID: 582046099701035008, Place: {u'full_name': u'New Delhi, Delhi', u'url': u'https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.8425202, 28.3976574], [76.8425202, 28.8793215], [77.3476518, 28.8793215], [77.3476518, 28.3976574]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'317fcc4b21a604d5', u'name': u'New Delhi'}, User Location: mumbai, new delhi}

{ID: 582067102367895552, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: yeah just a suburb in mumbai}

{ID: 582077326139084800, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: mumbai}

{ID: 582079216084070400, Place: {u'full_name': u'New Delhi, Delhi', u'url': u'https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.8425202, 28.3976574], [76.8425202, 28.8793215], [77.3476518, 28.8793215], [77.3476518, 28.3976574]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'317fcc4b21a604d5', u'name': u'New Delhi'}, User Location: mumbai, new delhi}

{ID: 582082209663750144, Place: None, User Location: India,mumbai}

{ID: 582084678108073985, Place: None, User Location: mumbai India}

{ID: 582087319227744256, Place: None, User Location: Navi mumbai India}
{ID: 582029069316837376, Place: {u'full_name': u'Panvel, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/5ac082d327f10ae4.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.9467726, 18.807586], [72.9467726, 19.1260163], [73.2808928, 19.1260163], [73.2808928, 18.807586]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5ac082d327f10ae4', u'name': u'Panvel'}, User Location: Mumbai}

{ID: 582029211419840512, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: India}

{ID: 582029254809890816, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: India}

{ID: 582029287865212928, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: India}

{ID: 582029321830670336, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: India}

{ID: 582029373676478464, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: India}

{ID: 582029385928028161, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai, Maharashtra, India}

{ID: 582029541914193920, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: }

{ID: 582029568963284992, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582030037156646912, Place: {u'full_name': u'Navi Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/514d0719e0a80a43.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.9585876, 18.9867273], [72.9585876, 19.206734], [73.1131826, 19.206734], [73.1131826, 18.9867273]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'514d0719e0a80a43', u'name': u'Navi Mumbai'}, User Location: Bombay, India}

{ID: 582030052184866816, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: }

{ID: 582030143696175104, Place: None, User Location: Mumbai, Rape-Public of India}

{ID: 582030235866005504, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582030374122852352, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai / Bangalore}

{ID: 582030482990182400, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Doom-bai. Mumbai for some}

{ID: 582030529215668224, Place: None, User Location: Mumbai,Maharashtra,India}

{ID: 582030574430265344, Place: None, User Location: Indore,Mumbai, India}

{ID: 582030582588178434, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582030617203716096, Place: None, User Location: Mumbai,Maharashtra,India}

{ID: 582030747055181825, Place: {u'full_name': u'Navi Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/514d0719e0a80a43.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.9585876, 18.9867273], [72.9585876, 19.206734], [73.1131826, 19.206734], [73.1131826, 18.9867273]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'514d0719e0a80a43', u'name': u'Navi Mumbai'}, User Location: Boom-Bay }

{ID: 582030819310481408, Place: {u'full_name': u'Thane, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/35780b08c563d8ab.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.8016104, 19.1616199], [72.8016104, 19.593413], [73.0344097, 19.593413], [73.0344097, 19.1616199]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'35780b08c563d8ab', u'name': u'Thane'}, User Location: Mumbai, India}

{ID: 582030955839242240, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582030987946631168, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582031071954391041, Place: {u'full_name': u'Navi Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/514d0719e0a80a43.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.9585876, 18.9867273], [72.9585876, 19.206734], [73.1131826, 19.206734], [73.1131826, 18.9867273]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'514d0719e0a80a43', u'name': u'Navi Mumbai'}, User Location: Navi Mumbai }

{ID: 582031324141125632, Place: None, User Location: Mumbai,Maharashtra,India}

{ID: 582031334295535616, Place: {u'full_name': u'Panvel, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/5ac082d327f10ae4.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.9467726, 18.807586], [72.9467726, 19.1260163], [73.2808928, 19.1260163], [73.2808928, 18.807586]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5ac082d327f10ae4', u'name': u'Panvel'}, User Location: Mumbai}

{ID: 582031343367778305, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582031443414519808, Place: None, User Location: India - mostly Pune/Mumbai. }

{ID: 582031658653646848, Place: None, User Location: Mumbai,India,Proud Indian}

{ID: 582031669411983360, Place: None, User Location: Mumbai,India,Proud Indian}

{ID: 582031733605801984, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai City}

{ID: 582031822307000320, Place: {u'full_name': u'Thane, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/35780b08c563d8ab.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.8016104, 19.1616199], [72.8016104, 19.593413], [73.0344097, 19.593413], [73.0344097, 19.1616199]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'35780b08c563d8ab', u'name': u'Thane'}, User Location: Mumbai, India}

{ID: 582034035859271681, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: India}

{ID: 582034087600226304, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai, India}

{ID: 582035002772176896, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai, India}

{ID: 582035057730174978, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582035150281687042, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Bombay, India}

{ID: 582035299900866560, Place: {u'full_name': u'Amravati, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/1b8bf34b41bee082.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[77.6505566, 20.7916533], [77.6505566, 21.1716342], [78.0338939, 21.1716342], [78.0338939, 20.7916533]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'1b8bf34b41bee082', u'name': u'Amravati'}, User Location: Mumbai}

{ID: 582035488522964992, Place: None, User Location: Mumbai (Maharashtra) India}

{ID: 582035521917964288, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582035534656077824, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: MUMBAIKAR AND PROUD}

{ID: 582035548715425794, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582035557502455808, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: South Mumbai,India}

{ID: 582035630458212353, Place: {u'full_name': u'Mumbai, Maharashtra', u'url': u'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[72.7458022, 18.8453429], [72.7458022, 19.5029372], [73.0036476, 19.5029372], [73.0036476, 18.8453429]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7929cea6bd5b32bd', u'name': u'Mumbai'}, User Location: Mumbai}

{ID: 582035683235131392, Place: None, User Location: India, Maharshra, Navi Mumbai}

{ID: 582035702235320320, Place: None, User Location: India, Maharshra, Navi Mumbai}

{ID: 582035749257633792, Place: None, User Location: India, Maharshra, Navi Mumbai}

